normMLT MLAT vSaps azim vMagnErr azimErr dtStr tmStr
-1.0 52.5 265.07 17.58 2.04 8.04 20120618 0314
-6.0 53.0 413.46 13.69 7.03 34.62 20120618 0314
-1.0 53.0 284.06 15.92 1.86 7.86 20120618 0314
-5.0 53.5 445.79 13.69 7.03 34.62 20120618 0314
-4.0 53.5 233.61 -6.43 5.98 31.64 20120618 0314
-1.0 53.5 287.82 12.15 1.64 9.09 20120618 0314
-4.0 57.0 428.66 4.39 5.68 47.68 20120618 0314
-3.0 57.0 612.61 14.37 4.86 26.99 20120618 0314
-2.0 57.0 462.93 2.43 1.74 40.98 20120618 0314
-4.0 57.5 708.74 6.92 6.65 46.13 20120618 0314
-3.0 57.5 504.05 14.37 4.86 26.99 20120618 0314
-6.0 58.0 1723.43 -19.56 4.01 5.18 20120618 0314
-5.0 58.0 1355.39 -18.52 11.33 21.37 20120618 0314
-4.0 58.0 -1747.55 -18.52 11.33 21.37 20120618 0314
-6.0 58.5 1317.82 -18.52 11.33 21.37 20120618 0314
-5.0 58.5 485.87 -18.52 11.33 21.37 20120618 0314
-4.0 58.5 331.24 -18.52 11.33 21.37 20120618 0314
-3.0 52.5 413.68 17.61 1.67 7.51 20120618 0316
-2.0 52.5 413.68 17.61 1.67 7.51 20120618 0316
-3.0 53.0 407.93 16.12 1.43 7.79 20120618 0316
-2.0 53.0 407.93 16.12 1.43 7.79 20120618 0316
-4.0 53.5 486.76 -10.27 5.78 31.76 20120618 0316
-3.0 53.5 416.34 10.27 1.23 11.03 20120618 0316
-2.0 53.5 416.34 10.27 1.23 11.03 20120618 0316
-5.0 54.0 566.52 -6.12 5.02 36.17 20120618 0316
-4.0 54.0 514.02 -9.55 4.39 18.97 20120618 0316
-3.0 54.0 443.82 8.17 0.88 7.95 20120618 0316
-2.0 54.0 443.14 9.84 1.05 7.2 20120618 0316
-5.0 54.5 629.54 -7.98 3.11 16.99 20120618 0316
-4.0 54.5 602.83 -8.64 3.34 13.84 20120618 0316
-3.0 54.5 443.82 8.17 0.88 7.95 20120618 0316
-2.0 54.5 444.37 10.34 1.07 7.04 20120618 0316
-6.0 55.0 870.52 -18.2 1.88 3.72 20120618 0316
-5.0 55.0 870.52 -18.2 1.88 3.72 20120618 0316
-4.0 55.0 649.22 -7.13 2.7 12.4 20120618 0316
-3.0 55.0 455.97 7.27 1.05 9.97 20120618 0316
-2.0 55.0 446.85 9.92 1.16 8.07 20120618 0316
-6.0 55.5 901.52 -19.77 1.75 3.14 20120618 0316
-5.0 55.5 901.52 -19.77 1.75 3.14 20120618 0316
-4.0 55.5 685.39 -8.55 2.89 14.15 20120618 0316
-3.0 55.5 467.82 5.95 1.12 10.97 20120618 0316
-2.0 55.5 446.87 7.48 1.05 9.52 20120618 0316
-6.0 56.0 901.52 -19.77 1.75 3.14 20120618 0316
-5.0 56.0 901.52 -19.77 1.75 3.14 20120618 0316
-4.0 56.0 723.08 -7.34 4.55 27.09 20120618 0316
-3.0 56.0 474.07 6.22 1.61 14.5 20120618 0316
-2.0 56.0 463.9 3.24 1.06 18.88 20120618 0316
-6.0 56.5 1151.38 -19.56 2.43 3.86 20120618 0316
-5.0 56.5 1151.38 -19.56 2.43 3.86 20120618 0316
-3.0 56.5 481.66 8.7 3.39 23.78 20120618 0316
-2.0 56.5 483.74 3.92 2.01 31.59 20120618 0316
-6.0 57.0 1151.38 -19.56 2.43 3.86 20120618 0316
-5.0 57.0 1151.38 -19.56 2.43 3.86 20120618 0316
-5.0 57.5 760.22 -19.12 9.61 17.4 20120618 0316
-5.0 58.0 596.53 -15.93 7.05 14.7 20120618 0316
-4.0 58.0 485.14 -8.01 6.02 32.5 20120618 0316
-6.0 58.5 654.06 -17.49 4.99 6.7 20120618 0316
-5.0 58.5 654.06 -17.49 4.99 6.7 20120618 0316
-4.0 58.5 485.14 -8.01 6.02 32.5 20120618 0316
-6.0 59.0 692.34 -16.37 5.56 8.51 20120618 0316
-5.0 59.0 692.34 -16.37 5.56 8.51 20120618 0316
-6.0 59.5 765.03 -13.64 6.84 12.92 20120618 0316
-5.0 59.5 765.03 -13.64 6.84 12.92 20120618 0316
-6.0 60.0 868.5 -8.78 6.47 15.33 20120618 0316
-5.0 60.0 868.5 -8.78 6.47 15.33 20120618 0316
-6.0 60.5 868.06 -8.7 7.68 19.2 20120618 0316
-5.0 60.5 868.06 -8.7 7.68 19.2 20120618 0316
-3.0 51.5 304.05 17.61 1.67 7.51 20120618 0316
-3.0 52.0 306.75 17.61 1.67 7.51 20120618 0316
-1.0 52.0 198.46 13.33 1.66 9.61 20120618 0316
-4.0 52.5 344.49 17.61 1.67 7.51 20120618 0316
-1.0 52.5 226.81 13.33 1.66 9.61 20120618 0316
-5.0 53.0 323.6 -10.27 5.78 31.76 20120618 0316
-4.0 53.0 365.66 -10.27 5.78 31.76 20120618 0316
-1.0 53.0 236.7 13.33 1.66 9.61 20120618 0316
-5.0 53.5 426.34 -6.12 5.02 36.17 20120618 0316
-1.0 53.5 295.83 9.62 1.59 12.13 20120618 0316
-4.0 56.5 971.08 -3.19 4.26 46.03 20120618 0316
-4.0 57.0 533.58 -6.78 5.01 33.44 20120618 0316
-3.0 57.0 635.01 8.7 3.39 23.78 20120618 0316
-6.0 57.5 1626.41 -19.65 2.77 4.02 20120618 0316
-4.0 57.5 565.89 -6.19 6.45 49.2 20120618 0316
-6.0 58.0 1632.62 -17.49 4.99 6.7 20120618 0316
-4.0 59.0 340.0 -7.27 7.59 44.91 20120618 0316
-6.0 61.0 819.18 -8.7 7.68 19.2 20120618 0316
-3.0 52.5 410.55 16.41 2.01 9.94 20120618 0318
-2.0 52.5 410.55 16.41 2.01 9.94 20120618 0318
-3.0 53.0 410.55 16.41 2.01 9.94 20120618 0318
-2.0 53.0 410.55 16.41 2.01 9.94 20120618 0318
-4.0 53.5 498.63 -6.45 2.58 23.55 20120618 0318
-3.0 53.5 417.52 10.03 1.32 11.79 20120618 0318
-2.0 53.5 417.52 10.03 1.32 11.79 20120618 0318
-5.0 54.0 702.38 -10.64 2.98 16.5 20120618 0318
-4.0 54.0 544.18 -7.87 2.09 13.05 20120618 0318
-3.0 54.0 544.18 -7.87 2.09 13.05 20120618 0318
-2.0 54.0 442.95 9.41 1.09 7.75 20120618 0318
-6.0 54.5 816.68 -16.82 2.47 5.1 20120618 0318
-5.0 54.5 816.68 -16.82 2.47 5.1 20120618 0318
-4.0 54.5 709.0 -9.96 1.86 8.28 20120618 0318
-3.0 54.5 571.08 -8.35 2.1 11.73 20120618 0318
-2.0 54.5 442.95 9.41 1.09 7.75 20120618 0318
-6.0 55.0 875.82 -16.06 1.43 3.05 20120618 0318
-5.0 55.0 875.82 -16.06 1.43 3.05 20120618 0318
-4.0 55.0 735.54 -10.32 1.92 7.94 20120618 0318
-3.0 55.0 595.29 -8.7 2.44 12.48 20120618 0318
-2.0 55.0 454.49 8.69 1.62 12.72 20120618 0318
-6.0 55.5 922.55 -16.03 1.34 2.83 20120618 0318
-5.0 55.5 922.55 -16.03 1.34 2.83 20120618 0318
-4.0 55.5 796.75 -11.46 2.81 11.06 20120618 0318
-3.0 55.5 618.98 -6.46 2.85 19.3 20120618 0318
-2.0 55.5 471.86 6.73 1.88 16.94 20120618 0318
-6.0 56.0 972.79 -16.06 1.5 3.1 20120618 0318
-5.0 56.0 972.79 -16.06 1.5 3.1 20120618 0318
-4.0 56.0 832.34 -12.37 2.5 8.72 20120618 0318
-3.0 56.0 711.36 -8.55 4.83 22.21 20120618 0318
-6.0 56.5 1299.14 -16.0 1.95 3.57 20120618 0318
-5.0 56.5 1299.14 -16.0 1.95 3.57 20120618 0318
-4.0 56.5 830.33 -12.38 3.24 11.38 20120618 0318
-3.0 56.5 911.2 -9.49 4.75 14.22 20120618 0318
-6.0 57.0 1349.55 -16.0 2.0 3.41 20120618 0318
-5.0 57.0 1349.55 -16.0 2.0 3.41 20120618 0318
-4.0 57.0 816.32 -8.17 3.98 21.26 20120618 0318
-3.0 57.0 860.87 -6.4 5.55 24.55 20120618 0318
-6.0 57.5 1406.08 -16.61 2.34 3.6 20120618 0318
-5.0 57.5 1406.08 -16.61 2.34 3.6 20120618 0318
-4.0 57.5 681.16 -11.91 5.13 20.88 20120618 0318
-6.0 58.0 1333.99 -17.37 4.02 5.5 20120618 0318
-5.0 58.0 1333.99 -17.37 4.02 5.5 20120618 0318
-4.0 58.0 599.13 -12.15 5.19 19.1 20120618 0318
-6.0 58.5 998.54 -14.64 4.31 6.53 20120618 0318
-5.0 58.5 998.54 -14.64 4.31 6.53 20120618 0318
-4.0 58.5 599.13 -12.15 5.19 19.1 20120618 0318
-6.0 59.0 947.8 -11.83 3.57 6.58 20120618 0318
-5.0 59.0 947.8 -11.83 3.57 6.58 20120618 0318
-4.0 59.0 395.29 16.87 9.07 37.45 20120618 0318
-6.0 59.5 1038.47 -7.13 5.01 13.63 20120618 0318
-5.0 59.5 1038.47 -7.13 5.01 13.63 20120618 0318
-6.0 60.0 1044.65 -5.24 6.13 20.97 20120618 0318
-5.0 60.0 1044.65 -5.24 6.13 20.97 20120618 0318
-6.0 60.5 1049.23 -5.59 8.39 26.95 20120618 0318
-5.0 60.5 1049.23 -5.59 8.39 26.95 20120618 0318
-3.0 51.5 292.3 16.34 2.81 14.14 20120618 0318
-1.0 52.0 176.6 18.99 3.45 11.77 20120618 0318
-1.0 52.5 204.92 18.99 3.45 11.77 20120618 0318
-6.0 53.0 249.64 -6.75 4.54 46.36 20120618 0318
-5.0 53.0 560.69 -6.75 4.54 46.36 20120618 0318
-4.0 53.0 622.52 -12.66 6.5 35.85 20120618 0318
-1.0 53.0 267.1 12.76 1.93 11.95 20120618 0318
-5.0 53.5 580.44 -6.75 4.54 46.36 20120618 0318
-1.0 53.5 411.89 9.06 1.96 15.45 20120618 0318
-2.0 56.0 471.86 4.35 2.75 35.8 20120618 0318
-2.0 56.5 504.88 4.35 2.75 35.8 20120618 0318
-3.0 57.5 797.06 -6.2 7.04 37.46 20120618 0318
-3.0 58.0 758.96 -6.2 7.04 37.46 20120618 0318
-6.0 61.0 880.19 -5.59 8.39 26.95 20120618 0318
-3.0 52.5 389.72 11.64 2.44 17.17 20120618 0320
-2.0 52.5 389.72 11.64 2.44 17.17 20120618 0320
-3.0 53.0 408.5 11.85 1.88 12.37 20120618 0320
-2.0 53.0 408.5 11.85 1.88 12.37 20120618 0320
-3.0 53.5 435.04 8.33 1.25 11.66 20120618 0320
-2.0 53.5 435.04 8.33 1.25 11.66 20120618 0320
-1.0 53.5 384.68 7.9 4.45 23.32 20120618 0320
-5.0 54.0 664.78 -15.5 2.82 9.24 20120618 0320
-4.0 54.0 568.35 -7.1 1.92 13.48 20120618 0320
-3.0 54.0 568.35 -7.1 1.92 13.48 20120618 0320
-2.0 54.0 452.44 6.84 1.17 10.58 20120618 0320
-1.0 54.0 394.21 3.32 2.5 29.95 20120618 0320
-6.0 54.5 641.08 -13.78 1.17 3.09 20120618 0320
-5.0 54.5 641.08 -13.78 1.17 3.09 20120618 0320
-4.0 54.5 674.9 -13.02 2.07 7.07 20120618 0320
-3.0 54.5 610.22 -7.9 1.68 10.42 20120618 0320
-2.0 54.5 467.05 6.8 1.31 11.81 20120618 0320
-6.0 55.0 669.9 -13.47 1.14 2.97 20120618 0320
-5.0 55.0 669.9 -13.47 1.14 2.97 20120618 0320
-4.0 55.0 761.65 -14.56 2.26 6.82 20120618 0320
-3.0 55.0 650.49 -8.27 1.82 10.43 20120618 0320
-2.0 55.0 494.26 6.25 1.7 16.68 20120618 0320
-6.0 55.5 709.74 -13.69 1.19 3.04 20120618 0320
-5.0 55.5 709.74 -13.69 1.19 3.04 20120618 0320
-4.0 55.5 835.27 -14.61 2.07 6.01 20120618 0320
-3.0 55.5 687.52 -7.05 2.09 13.24 20120618 0320
-2.0 55.5 526.24 3.91 1.98 27.14 20120618 0320
-6.0 56.0 822.22 -12.92 1.37 3.3 20120618 0320
-5.0 56.0 822.22 -12.92 1.37 3.3 20120618 0320
-4.0 56.0 835.27 -14.61 2.07 6.01 20120618 0320
-3.0 56.0 846.79 -8.93 3.58 14.68 20120618 0320
-2.0 56.0 571.93 8.51 2.78 22.42 20120618 0320
-6.0 56.5 960.94 -11.32 2.02 4.76 20120618 0320
-5.0 56.5 960.94 -11.32 2.02 4.76 20120618 0320
-4.0 56.5 865.17 -14.06 2.85 8.06 20120618 0320
-3.0 56.5 918.45 -9.66 4.73 15.17 20120618 0320
-2.0 56.5 571.93 8.51 2.78 22.42 20120618 0320
-6.0 57.0 1097.99 -11.35 2.33 5.21 20120618 0320
-5.0 57.0 1097.99 -11.35 2.33 5.21 20120618 0320
-4.0 57.0 805.21 -11.38 3.76 12.89 20120618 0320
-3.0 57.0 873.75 -7.25 6.07 25.71 20120618 0320
-6.0 57.5 1217.59 -11.12 3.16 6.11 20120618 0320
-5.0 57.5 1217.59 -11.12 3.16 6.11 20120618 0320
-4.0 57.5 611.89 -15.94 5.14 13.69 20120618 0320
-3.0 57.5 451.18 -7.98 6.48 23.34 20120618 0320
-6.0 58.0 1179.24 -9.16 4.9 10.66 20120618 0320
-5.0 58.0 1179.24 -9.16 4.9 10.66 20120618 0320
-4.0 58.0 611.89 -15.94 5.14 13.69 20120618 0320
-3.0 58.0 451.18 -7.98 6.48 23.34 20120618 0320
-6.0 58.5 909.36 -2.99 6.21 46.64 20120618 0320
-5.0 58.5 664.71 -8.72 7.49 30.19 20120618 0320
-4.0 58.5 522.84 -19.35 15.22 28.01 20120618 0320
-3.0 58.5 522.84 -19.35 15.22 28.01 20120618 0320
-5.0 59.0 463.07 12.57 12.67 47.76 20120618 0320
-3.0 51.5 268.21 13.74 3.18 17.39 20120618 0320
-3.0 52.0 269.81 10.55 1.99 18.03 20120618 0320
-1.0 52.5 190.89 7.9 4.45 23.32 20120618 0320
-4.0 53.0 595.34 -5.45 2.19 21.07 20120618 0320
-1.0 53.0 191.57 7.9 4.45 23.32 20120618 0320
-4.0 53.5 720.34 -6.15 4.8 31.75 20120618 0320
-6.0 59.0 1312.45 -2.99 6.21 46.64 20120618 0320
-4.0 59.0 644.96 -19.35 15.22 28.01 20120618 0320
-6.0 59.5 4094.62 12.57 12.67 47.76 20120618 0320
-5.0 59.5 629.0 12.57 12.67 47.76 20120618 0320
-3.0 52.5 379.68 7.03 1.61 23.0 20120618 0322
-2.0 52.5 349.29 4.99 2.3 48.76 20120618 0322
-4.0 53.0 494.76 -8.94 3.33 25.41 20120618 0322
-3.0 53.0 389.68 6.75 1.33 19.93 20120618 0322
-2.0 53.0 370.35 7.35 1.82 22.87 20120618 0322
-4.0 53.5 498.36 -8.34 2.03 16.13 20120618 0322
-3.0 53.5 498.36 -8.34 2.03 16.13 20120618 0322
-2.0 53.5 380.67 6.05 1.75 25.76 20120618 0322
-6.0 54.0 467.91 -12.04 4.09 14.06 20120618 0322
-5.0 54.0 467.91 -12.04 4.09 14.06 20120618 0322
-4.0 54.0 576.2 -7.47 1.76 11.72 20120618 0322
-3.0 54.0 576.2 -7.47 1.76 11.72 20120618 0322
-2.0 54.0 420.81 4.75 1.68 23.74 20120618 0322
-6.0 54.5 501.82 -12.93 1.25 3.65 20120618 0322
-5.0 54.5 501.82 -12.93 1.25 3.65 20120618 0322
-4.0 54.5 635.26 -16.47 2.29 6.33 20120618 0322
-3.0 54.5 617.92 -8.14 1.69 10.06 20120618 0322
-2.0 54.5 457.35 4.72 1.87 22.66 20120618 0322
-6.0 55.0 519.92 -12.91 1.18 3.26 20120618 0322
-5.0 55.0 519.92 -12.91 1.18 3.26 20120618 0322
-4.0 55.0 635.26 -16.47 2.29 6.33 20120618 0322
-3.0 55.0 654.87 -8.34 1.92 10.4 20120618 0322
-2.0 55.0 457.35 4.72 1.87 22.66 20120618 0322
-6.0 55.5 609.74 -14.32 1.41 3.35 20120618 0322
-5.0 55.5 609.74 -14.32 1.41 3.35 20120618 0322
-4.0 55.5 811.98 -17.43 3.18 7.64 20120618 0322
-3.0 55.5 818.01 -8.47 3.17 14.39 20120618 0322
-6.0 56.0 609.74 -14.32 1.41 3.35 20120618 0322
-5.0 56.0 609.74 -14.32 1.41 3.35 20120618 0322
-4.0 56.0 822.32 -16.14 3.54 8.97 20120618 0322
-3.0 56.0 905.62 -9.79 3.03 10.39 20120618 0322
-6.0 56.5 678.35 -12.8 2.84 6.4 20120618 0322
-5.0 56.5 678.35 -12.8 2.84 6.4 20120618 0322
-4.0 56.5 763.68 -14.58 3.65 9.35 20120618 0322
-3.0 56.5 881.39 -10.59 4.82 15.54 20120618 0322
-6.0 57.0 791.47 -11.87 3.23 7.07 20120618 0322
-5.0 57.0 791.47 -11.87 3.23 7.07 20120618 0322
-4.0 57.0 702.39 -12.54 3.67 10.94 20120618 0322
-3.0 57.0 780.5 -9.79 7.19 25.69 20120618 0322
-6.0 57.5 887.2 -8.4 5.26 13.48 20120618 0322
-5.0 57.5 887.2 -8.4 5.26 13.48 20120618 0322
-4.0 57.5 573.84 -10.74 4.11 16.87 20120618 0322
-3.0 57.5 435.32 -15.83 7.97 20.18 20120618 0322
-6.0 58.0 910.05 -4.63 7.19 32.04 20120618 0322
-5.0 58.0 434.21 12.82 7.04 29.37 20120618 0322
-4.0 58.0 497.33 -9.15 3.91 18.52 20120618 0322
-3.0 58.0 435.32 -15.83 7.97 20.18 20120618 0322
-5.0 58.5 368.79 18.88 10.13 38.22 20120618 0322
-4.0 58.5 463.42 -10.05 5.49 24.85 20120618 0322
-3.0 58.5 419.41 -14.82 8.52 25.72 20120618 0322
-6.0 59.0 882.47 -5.12 10.69 42.14 20120618 0322
-5.0 59.0 882.47 -5.12 10.69 42.14 20120618 0322
-6.0 59.5 1148.15 -3.58 5.6 29.24 20120618 0322
-5.0 59.5 1148.15 -3.58 5.6 29.24 20120618 0322
-6.0 60.0 1211.72 -3.8 4.37 21.55 20120618 0322
-5.0 60.0 1211.72 -3.8 4.37 21.55 20120618 0322
-3.0 51.5 236.18 8.27 1.96 23.75 20120618 0322
-2.0 52.0 344.78 5.43 2.04 33.7 20120618 0322
-1.0 52.0 211.68 5.43 2.04 33.7 20120618 0322
-1.0 52.5 233.45 5.43 2.04 33.7 20120618 0322
-1.0 53.0 257.29 5.43 2.04 33.7 20120618 0322
-1.0 53.5 278.65 3.55 1.97 44.82 20120618 0322
-2.0 55.5 496.52 2.83 2.06 41.22 20120618 0322
-2.0 56.0 553.99 2.83 2.06 41.22 20120618 0322
-6.0 58.5 1058.01 -4.63 7.19 32.04 20120618 0322
-4.0 59.0 440.01 -10.05 5.49 24.85 20120618 0322
-6.0 60.5 1296.81 -3.8 4.37 21.55 20120618 0322
-6.0 61.0 1296.81 -3.8 4.37 21.55 20120618 0322
-2.0 52.5 336.33 -3.3 1.44 49.79 20120618 0324
-4.0 53.0 486.9 -17.05 4.87 15.71 20120618 0324
-3.0 53.0 486.9 -17.05 4.87 15.71 20120618 0324
-2.0 53.0 324.81 -6.18 1.63 27.54 20120618 0324
-1.0 53.0 324.81 -6.18 1.63 27.54 20120618 0324
-4.0 53.5 468.89 -13.71 3.91 15.53 20120618 0324
-3.0 53.5 468.89 -13.71 3.91 15.53 20120618 0324
-2.0 53.5 347.31 -7.55 1.11 12.81 20120618 0324
-1.0 53.5 347.31 -7.55 1.11 12.81 20120618 0324
-6.0 54.0 373.17 -9.33 3.75 18.26 20120618 0324
-5.0 54.0 532.75 -14.23 4.84 17.82 20120618 0324
-4.0 54.0 536.05 -9.72 2.23 10.95 20120618 0324
-3.0 54.0 536.05 -9.72 2.23 10.95 20120618 0324
-2.0 54.0 347.31 -7.55 1.11 12.81 20120618 0324
-1.0 54.0 347.31 -7.55 1.11 12.81 20120618 0324
-6.0 54.5 394.65 -11.13 1.78 6.52 20120618 0324
-5.0 54.5 394.65 -11.13 1.78 6.52 20120618 0324
-4.0 54.5 568.99 -9.61 1.91 8.95 20120618 0324
-3.0 54.5 568.99 -9.61 1.91 8.95 20120618 0324
-2.0 54.5 440.44 -2.91 1.8 43.42 20120618 0324
-6.0 55.0 433.81 -12.41 1.28 3.79 20120618 0324
-5.0 55.0 433.81 -12.41 1.28 3.79 20120618 0324
-4.0 55.0 609.3 -17.51 3.35 9.36 20120618 0324
-3.0 55.0 621.72 -9.85 2.2 9.43 20120618 0324
-2.0 55.0 485.35 2.75 1.64 39.84 20120618 0324
-6.0 55.5 433.81 -12.41 1.28 3.79 20120618 0324
-5.0 55.5 433.81 -12.41 1.28 3.79 20120618 0324
-4.0 55.5 849.9 -16.87 3.74 10.27 20120618 0324
-3.0 55.5 890.7 -10.52 2.86 10.5 20120618 0324
-2.0 55.5 484.07 6.23 2.7 37.26 20120618 0324
-6.0 56.0 482.59 -11.68 1.93 5.65 20120618 0324
-5.0 56.0 482.59 -11.68 1.93 5.65 20120618 0324
-4.0 56.0 953.2 -10.91 2.31 7.96 20120618 0324
-3.0 56.0 953.2 -10.91 2.31 7.96 20120618 0324
-6.0 56.5 533.41 -11.13 3.3 9.68 20120618 0324
-5.0 56.5 533.41 -11.13 3.3 9.68 20120618 0324
-4.0 56.5 941.15 -10.94 3.37 11.07 20120618 0324
-3.0 56.5 941.15 -10.94 3.37 11.07 20120618 0324
-6.0 57.0 637.05 -10.04 3.38 10.04 20120618 0324
-5.0 57.0 637.05 -10.04 3.38 10.04 20120618 0324
-4.0 57.0 736.91 -9.91 4.58 20.58 20120618 0324
-3.0 57.0 744.19 -10.15 6.89 24.57 20120618 0324
-6.0 57.5 712.48 -11.82 4.38 10.27 20120618 0324
-5.0 57.5 712.48 -11.82 4.38 10.27 20120618 0324
-4.0 57.5 371.05 -15.05 4.42 12.07 20120618 0324
-3.0 57.5 371.05 -15.05 4.42 12.07 20120618 0324
-6.0 58.0 1110.1 -13.65 5.73 10.99 20120618 0324
-5.0 58.0 1110.1 -13.65 5.73 10.99 20120618 0324
-4.0 58.0 348.82 -16.7 3.17 7.98 20120618 0324
-3.0 58.0 348.82 -16.7 3.17 7.98 20120618 0324
-6.0 58.5 1191.32 -12.4 5.05 10.46 20120618 0324
-5.0 58.5 1191.32 -12.4 5.05 10.46 20120618 0324
-6.0 59.0 1191.32 -12.4 5.05 10.46 20120618 0324
-5.0 59.0 1191.32 -12.4 5.05 10.46 20120618 0324
-6.0 59.5 1622.48 -4.94 3.47 12.65 20120618 0324
-5.0 59.5 1622.48 -4.94 3.47 12.65 20120618 0324
-2.0 52.0 331.64 -3.3 1.44 49.79 20120618 0324
-1.0 52.0 234.67 -3.3 1.44 49.79 20120618 0324
-4.0 52.5 194.85 -17.05 4.87 15.71 20120618 0324
-3.0 52.5 347.83 -2.18 1.02 40.53 20120618 0324
-1.0 52.5 287.24 -6.18 1.63 27.54 20120618 0324
-2.0 56.0 530.96 6.23 2.7 37.26 20120618 0324
-2.0 56.5 535.94 6.23 2.7 37.26 20120618 0324
-4.0 58.5 571.07 -5.66 4.7 36.8 20120618 0324
-4.0 59.0 559.84 -16.7 3.17 7.98 20120618 0324
-6.0 60.0 1739.37 -4.94 3.47 12.65 20120618 0324
-6.0 60.5 1598.71 -4.94 3.47 12.65 20120618 0324
-3.0 52.0 375.09 -9.08 1.12 16.76 20120618 0326
-2.0 52.0 375.09 -9.08 1.12 16.76 20120618 0326
-3.0 52.5 389.78 -8.44 0.76 10.08 20120618 0326
-2.0 52.5 389.78 -8.44 0.76 10.08 20120618 0326
-4.0 53.0 433.35 -12.64 7.89 40.28 20120618 0326
-3.0 53.0 408.33 -9.57 0.67 6.16 20120618 0326
-2.0 53.0 408.33 -9.57 0.67 6.16 20120618 0326
-1.0 53.0 392.85 -8.14 0.77 10.3 20120618 0326
-4.0 53.5 466.57 -12.73 4.91 20.65 20120618 0326
-3.0 53.5 417.8 -9.9 0.75 6.04 20120618 0326
-2.0 53.5 417.8 -9.9 0.75 6.04 20120618 0326
-1.0 53.5 412.85 -9.2 0.82 8.04 20120618 0326
-6.0 54.0 417.69 -14.48 7.3 28.63 20120618 0326
-5.0 54.0 522.99 -18.05 5.32 17.81 20120618 0326
-4.0 54.0 543.72 -12.59 3.14 11.02 20120618 0326
-3.0 54.0 428.35 -9.52 0.81 6.28 20120618 0326
-2.0 54.0 428.35 -9.52 0.81 6.28 20120618 0326
-1.0 54.0 412.85 -9.2 0.82 8.04 20120618 0326
-6.0 54.5 404.6 -13.63 2.62 8.62 20120618 0326
-5.0 54.5 404.6 -13.63 2.62 8.62 20120618 0326
-4.0 54.5 662.27 -11.86 2.6 8.51 20120618 0326
-3.0 54.5 662.27 -11.86 2.6 8.51 20120618 0326
-2.0 54.5 463.75 -6.82 1.29 12.07 20120618 0326
-6.0 55.0 419.83 -13.05 1.63 4.79 20120618 0326
-5.0 55.0 419.83 -13.05 1.63 4.79 20120618 0326
-4.0 55.0 662.27 -11.86 2.6 8.51 20120618 0326
-3.0 55.0 652.67 -9.0 1.75 8.33 20120618 0326
-2.0 55.0 630.68 -7.14 2.68 19.07 20120618 0326
-6.0 55.5 437.34 -12.54 1.62 4.53 20120618 0326
-5.0 55.5 437.34 -12.54 1.62 4.53 20120618 0326
-4.0 55.5 954.83 -17.43 3.67 9.69 20120618 0326
-3.0 55.5 652.67 -9.0 1.75 8.33 20120618 0326
-2.0 55.5 630.68 -7.14 2.68 19.07 20120618 0326
-6.0 56.0 482.24 -11.11 2.68 7.79 20120618 0326
-5.0 56.0 482.24 -11.11 2.68 7.79 20120618 0326
-4.0 56.0 954.83 -17.43 3.67 9.69 20120618 0326
-3.0 56.0 977.2 -10.57 3.08 11.44 20120618 0326
-6.0 56.5 1013.6 -17.65 7.54 12.78 20120618 0326
-5.0 56.5 898.74 -17.47 5.19 10.39 20120618 0326
-4.0 56.5 1014.96 -13.28 3.91 13.53 20120618 0326
-3.0 56.5 889.44 -9.67 3.79 11.42 20120618 0326
-6.0 57.0 1013.6 -17.65 7.54 12.78 20120618 0326
-5.0 57.0 898.74 -17.47 5.19 10.39 20120618 0326
-4.0 57.0 581.37 -13.89 3.15 9.2 20120618 0326
-3.0 57.0 889.44 -9.67 3.79 11.42 20120618 0326
-5.0 57.5 594.82 -11.94 3.45 11.78 20120618 0326
-4.0 57.5 581.37 -13.89 3.15 9.2 20120618 0326
-3.0 57.5 565.92 -15.52 5.98 14.83 20120618 0326
-6.0 58.0 1525.53 -19.56 4.41 7.34 20120618 0326
-5.0 58.0 1525.53 -19.56 4.41 7.34 20120618 0326
-4.0 58.0 537.14 -13.69 4.07 11.72 20120618 0326
-6.0 58.5 1580.3 -14.86 5.17 8.87 20120618 0326
-5.0 58.5 1580.3 -14.86 5.17 8.87 20120618 0326
-4.0 58.5 486.62 -13.67 5.97 17.27 20120618 0326
-6.0 59.0 1590.05 -14.43 5.28 9.55 20120618 0326
-5.0 59.0 1590.05 -14.43 5.28 9.55 20120618 0326
-6.0 59.5 1631.36 -12.74 6.27 12.66 20120618 0326
-5.0 59.5 1631.36 -12.74 6.27 12.66 20120618 0326
-4.0 51.5 248.61 -8.15 0.97 14.76 20120618 0326
-1.0 51.5 226.0 -9.08 1.12 16.76 20120618 0326
-4.0 52.0 665.53 -8.15 0.97 14.76 20120618 0326
-1.0 52.0 245.25 -8.14 0.77 10.3 20120618 0326
-4.0 52.5 658.64 -12.64 7.89 40.28 20120618 0326
-1.0 52.5 272.54 -8.14 0.77 10.3 20120618 0326
-6.0 53.5 627.08 -14.48 7.3 28.63 20120618 0326
-2.0 56.0 646.18 -5.65 2.74 25.73 20120618 0326
-2.0 56.5 682.68 -5.65 2.74 25.73 20120618 0326
-6.0 57.5 1685.7 -19.56 4.41 7.34 20120618 0326
-4.0 59.0 287.21 -10.8 9.35 35.11 20120618 0326
-6.0 60.0 1883.53 -8.88 5.8 14.2 20120618 0326
